virus tax id	virus name 	virusqueryname	virus lineage	host tax id	host name	hostlineage	source
2283260	Target	Mycobacterium phage Target	"['Mycobacterium phage Target', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2234079	Tarynearal	Mycobacterium phage Tarynearal	"['Mycobacterium phage Tarynearal', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1698420	Tasp14	Mycobacterium phage Tasp14	"['Mycobacterium phage Tasp14', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2250368	Tatanka	Arthrobacter phage Tatanka	"['Arthrobacter phage Tatanka', 'unclassified Gordonvirus', 'Gordonvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1771959	Arthrobacter sp.  ATCC 21022	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2499020	TattModd	Arthrobacter phage TattModd	"['Arthrobacter phage TattModd', 'unclassified Korravirus', 'Korravirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	311808	Arthrobacter sp.  68b	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1567477	Taurus	Mycobacterium phage Taurus	"['Mycobacterium phage Taurus', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2584492	Tayonia	Gordonia phage Tayonia	"['Gordonia phage Tayonia', 'unclassified Nymphadoravirus', 'Nymphadoravirus', 'Nymbaxtervirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1897424	TBond007	Mycobacterium phage TBond007	"['Mycobacterium phage TBond007', 'unclassified Timquatrovirus', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2250334	TBrady12	Mycobacterium phage TBrady12	"['Mycobacterium phage TBrady12', 'unclassified Kostyavirus', 'Kostyavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2163598	TChen	Mycobacterium phage TChen	"['Mycobacterium phage TChen', 'unclassified Cheoctovirus', 'Cheoctovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	TDanisky	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2015871	Teacup	Arthrobacter phage Teacup	"['Arthrobacter phage Teacup', 'unclassified Gordonvirus', 'Gordonvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1771959	Arthrobacter sp.  ATCC 21022	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2182358	Teagan	Microbacterium phage Teagan	"['Microbacterium phage Teagan', 'unclassified Ilzatvirus', 'Ilzatvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2583042	Teal	Gordonia phage Teal	"['Gordonia phage Teal', 'unclassified Woesvirus', 'Woesvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Teamocil	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	199592	Microbacterium paraoxydans NWU1	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2502423	Teardrop	Mycobacterium phage Teardrop	"['Mycobacterium phage Teardrop', 'unclassified Bixzunavirus', 'Bixzunavirus', 'Myoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1815609	TeardropMSU	Mycobacterium phage TeardropMSU	"['Mycobacterium phage TeardropMSU', 'unclassified Kostyavirus', 'Kostyavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2283247	Teatealatte	Gordonia phage Teatealatte	"['Gordonia phage Teatealatte', 'unclassified Demosthenesvirus', 'Demosthenesvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2591077	Techage	Mycobacterium phage Techage	"['Mycobacterium phage Techage', 'Fishburnevirus', 'Pclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2126936	TeddyBear	Microbacterium phage TeddyBear	"['Microbacterium phage TeddyBear', 'unclassified Ilzatvirus', 'Ilzatvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2652885	TeddyBoy	Microbacterium phage TeddyBoy	"['Microbacterium phage TeddyBoy', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2041209	Tefunt	Streptomyces phage Tefunt	"['Streptomyces phage Tefunt', 'unclassified Arequatrovirus', 'Arequatrovirus', 'Arquatrovirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	67384	Streptomyces xanthochromogenes NRRL B-5410	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2027887	Temper16	Arthrobacter phage Temper16	"['Arthrobacter phage Temper16', 'unclassified Korravirus', 'Korravirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1771959	Arthrobacter sp.  ATCC 21022	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Tempo	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2079592	Tenda	Microbacterium phage Tenda	"['Microbacterium phage Tenda', 'unclassified Ilzatvirus', 'Ilzatvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2315702	Tenno	Arthrobacter phage Tenno	"['Arthrobacter phage Tenno', 'unclassified Gordonvirus', 'Gordonvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1771959	Arthrobacter sp.  ATCC 21022	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1887654	Terapin	Gordonia phage Terapin	"['Gordonia phage Terapin', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Terij	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	199592	Microbacterium paraoxydans NWU1	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2041552	Terminus	Mycobacterium phage Terminus	"['Mycobacterium phage Terminus', 'unclassified Kostyavirus', 'Kostyavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1897550	Terror	Mycobacterium phage Terror	"['Mycobacterium phage Terror', 'unclassified Liefievirus', 'Liefievirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2079425	Tesla	Mycobacterium phage Tesla	"['Mycobacterium phage Tesla', 'unclassified Marvinvirus', 'Marvinvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2510588	Teutsch	Streptomyces phage Teutsch	"['Streptomyces phage Teutsch', 'unclassified Samistivirus', 'Samistivirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1911	Streptomyces griseus ATCC 10137	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1698419	Texage	Mycobacterium phage Texage	"['Mycobacterium phage Texage', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
374422	TG1	Streptomyces phage TG1	"['Streptomyces virus TG1', 'Lomovskayavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	33903	Streptomyces avermitilis NRRL 8165	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1927030	Thanksgivukkah	Mycobacterium phage Thanksgivukkah	"['Mycobacterium phage Thanksgivukkah', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2571252	ThankyouJordi	Gordonia phage ThankyouJordi	"['Gordonia phage ThankyouJordi', 'unclassified Nymphadoravirus', 'Nymphadoravirus', 'Nymbaxtervirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1718172	Theia	Mycobacterium phage Theia	"['Mycobacterium phage Theia', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1701845	TheloniousMonk	Mycobacterium phage TheloniousMonk	"['Mycobacterium phage TheloniousMonk', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2562367	Theresita	Microbacterium phage Theresita	"['Microbacterium phage Theresita', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	284570	Microbacterium natoriense ATCC BAA-1032	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2047874	Thespis	Mycobacterium phage Thespis	"['Mycobacterium phage Thespis', 'unclassified Fishburnevirus', 'Fishburnevirus', 'Pclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2301715	Thestral	Streptomyces phage Thestral	"['Streptomyces phage Thestral', 'unclassified Arequatrovirus', 'Arequatrovirus', 'Arquatrovirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	67384	Streptomyces xanthochromogenes NRRL B-5410	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2588513	ThetaBob	Mycobacterium phage ThetaBob	"['Mycobacterium phage ThetaBob', 'unclassified Cheoctovirus', 'Cheoctovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1052673	Thibault	Mycobacterium phage Thibault	"['Mycobacterium phage Thibault', 'Mycobacterium virus Thibault', 'Omegavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2282910	Thonko	Mycobacterium phage Thonko	"['Mycobacterium phage Thonko', 'unclassified Bclasvirinae', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1567478	Thor	Mycobacterium phage Thor	"['Mycobacterium phage Thor', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1032894	Thora	Mycobacterium phage Thora	"['Mycobacterium phage Thora', 'Mycobacterium virus Soto', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1089133	ThreeOh3D2	Mycobacterium phage ThreeOh3D2	"['Mycobacterium phage ThreeOh3D2', 'Mycobacterium virus Pg1', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2530152	ThreeRngTarjay	Mycobacterium phage ThreeRngTarjay	"['Mycobacterium phage ThreeRngTarjay', 'unclassified Omegavirus', 'Omegavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2599880	ThulaThula	Mycobacterium phage ThulaThula	"['Mycobacterium phage ThulaThula', 'unclassified Bignuzvirus', 'Bignuzvirus', 'Pclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2094141	Thumb	Mycobacterium phage Thumb	"['Mycobacterium phage Thumb', 'unclassified Barnyardvirus', 'Barnyardvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Microbacterium foliorum', 'Microbacterium', 'Microbacteriaceae', 'Micrococcales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
