	virus tax id	virus name	host tax id	Kingdom	Phylum	Class	Order	Family	Genus	Species	7	8
12512	387909	Staphylococcus phage phiNM3	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12513	1589269	Staphylococcus phage phiNM4-gamma4	426430.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus	 staphylococcus aureus		
12514	648017	Staphylococcus phage phiPVL-CN125	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12515	1403390	Staphylococcus phage phiRS7	29385.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12516	1498220	Staphylococcus phage phiSa119	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12517	1450142	Staphylococcus phage phiSA12	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12518	320831	Staphylococcus phage PT1028	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12519	71366	Staphylococcus phage PVL	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12520	320843	Staphylococcus phage ROSA	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12521	1010615	Staphylococcus phage S13'	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12522	1010614	Staphylococcus phage S24-1	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12523	1041526	Staphylococcus phage S25-3	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12524	1041527	Staphylococcus phage S25-4	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12525	694060	Staphylococcus phage SA1	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12526	1347760	Staphylococcus phage SA12	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12527	1195086	Staphylococcus phage SA13	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12528	1239385	Staphylococcus phage SA5	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12529	1498171	Staphylococcus phage SA97	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12530	1498171	Staphylococcus phage SA97	561307.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus	 staphylococcus aureus		
12531	470865	Staphylococcus phage SAP-2	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12532	1007127	Staphylococcus phage Sb1	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12533	1821228	Staphylococcus phage SLPW	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12534	1168612	Staphylococcus phage SMSAP5	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12535	1211285	Staphylococcus phage SP5	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12536	1211286	Staphylococcus phage SP6	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12537	1118063	Staphylococcus phage SpaA1	45972.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12538	1732063	Staphylococcus phage SPbeta-like	1248411.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12539	1195076	Staphylococcus phage Staph1N	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12540	1200862	Staphylococcus phage Stau2	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12541	1195068	Staphylococcus phage StauST398-1	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12542	1277672	Staphylococcus phage StauST398-2	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12543	1195071	Staphylococcus phage StauST398-3	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12544	1308896	Staphylococcus phage StauST398-4	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12545	1308897	Staphylococcus phage StauST398-5	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12546	1147042	Staphylococcus phage StB12	1290.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12547	1147043	Staphylococcus phage StB20	29388.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12548	1732064	Staphylococcus phage StB20-like	1248411.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12549	1147044	Staphylococcus phage StB27	1290.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12550	1262512	Staphylococcus phage Team1	1288.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12551	1168613	Staphylococcus phage TEM123	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12552	445515	Staphylococcus phage tp310-1	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12553	445516	Staphylococcus phage tp310-2	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12554	445517	Staphylococcus phage tp310-3	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12555	1235659	Staphylococcus phage vB_SauM_Remus	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12556	1235660	Staphylococcus phage vB_SauM_Romulus	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12557	1674930	Staphylococcus phage vB_SauS_phi2	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12558	1434319	Staphylococcus phage vB_SepS_SEP9	1282.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12559	1399949	Staphylococcus phage YMC/09/04/R1988	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12560	129009	Staphylococcus prophage phiPV83	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12561	360398	Staphylococcus virus 108PVL	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12562	12360	Staphylococcus virus 11	93061.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus	 staphylococcus aureus		
12563	186153	Staphylococcus virus 13	93061.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus	 staphylococcus aureus		
12564	55511	Staphylococcus virus 187	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12565	320846	Staphylococcus virus 29	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12566	320840	Staphylococcus virus 37	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12567	215167	Staphylococcus virus 3a	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12568	320837	Staphylococcus virus 42e	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12569	204086	Staphylococcus virus 44AHJD	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12570	320839	Staphylococcus virus 47	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12571	320847	Staphylococcus virus 52a	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12572	320835	Staphylococcus virus 53	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12573	320845	Staphylococcus virus 55	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12574	320834	Staphylococcus virus 69	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12575	320844	Staphylococcus virus 71	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12576	259901	Staphylococcus virus 77	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12577	405947	Staphylococcus virus 80	1279.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae				
12578	53369	Staphylococcus virus 80alpha	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12579	59506	Staphylococcus virus 85	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12580	320848	Staphylococcus virus 88	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12581	320849	Staphylococcus virus 92	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12582	320842	Staphylococcus virus 96	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12583	398839	Staphylococcus virus CNPH82	1282.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12584	320841	Staphylococcus virus EW	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12585	292029	Staphylococcus virus G1	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12586	575610	Staphylococcus virus IPLA35	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12587	1197952	Staphylococcus virus IPLA5	1282.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12588	1197953	Staphylococcus virus IPLA7	1282.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12589	575608	Staphylococcus virus IPLA88	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12590	221915	Staphylococcus virus K	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12591	399185	Staphylococcus virus PH15	1282.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12592	186152	Staphylococcus virus phi12	93061.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus	 staphylococcus aureus		
12593	106284	Staphylococcus virus phiETA	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12594	326036	Staphylococcus virus phiETA2	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12595	326037	Staphylococcus virus phiETA3	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12596	379501	Staphylococcus virus phiMR11	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12597	487152	Staphylococcus virus phiMR25	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12598	387907	Staphylococcus virus phiNM1	1279.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae				
12599	387908	Staphylococcus virus phiNM2	1279.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae				
12600	387910	Staphylococcus virus phiNM4	1279.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae				
12601	130478	Staphylococcus virus phiSLT	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12602	1204543	Staphylococcus virus SA11	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12603	872294	Staphylococcus virus SAP26	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12604	55510	Staphylococcus virus Twort	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12605	320850	Staphylococcus virus X2	1280.0	bacteria	 firmicutes	 bacilli	 bacillales	 staphylococcaceae	 staphylococcus			
12610	1211280	Stenotrophomonas phage IME13	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12611	1239382	Stenotrophomonas phage IME15	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12612	1027253	Stenotrophomonas phage phiSHP2	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12613	1346893	Stenotrophomonas phage phiSMA6	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12614	2011087	Stenotrophomonas phage PSH1	40323.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae				
12615	573591	Stenotrophomonas phage S1	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12616	1343494	Stenotrophomonas phage SMA7	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12617	334856	Stenotrophomonas phage SMA9	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12618	1168563	Stenotrophomonas phage Smp131	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12619	1642663	Stenotrophomonas phage vB_SmaS-DLP_2	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12620	2044561	Stenotrophomonas phage vB_SmaS_DLP_5	40324.0	bacteria	 proteobacteria	 gammaproteobacteria	 xanthomonadales	 xanthomonadaceae	 stenotrophomonas	 stenotrophomonas maltophilia group		
12660	1392231	Streptococcus phage 20617	1091038.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12661	198538	Streptococcus phage 315.1	198466.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12662	198539	Streptococcus phage 315.2	198466.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12663	198540	Streptococcus phage 315.3	198466.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12664	198541	Streptococcus phage 315.4	198466.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12665	198542	Streptococcus phage 315.5	198466.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12666	198543	Streptococcus phage 315.6	198466.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12667	646413	Streptococcus phage 5093	1308.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12668	1701850	Streptococcus phage A25	1314.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12669	1647391	Streptococcus phage APCM01	1301.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae				
12670	1647391	Streptococcus phage APCM01	1309.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12671	10747	Streptococcus phage Cp-1	1313.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12672	10748	Streptococcus phage CP-7	1313.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12673	1448273	Streptococcus phage DCC1738	1313.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12674	59241	Streptococcus phage Dp-1	1313.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12675	12402	Streptococcus phage EJ-1	1313.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12676	1448276	Streptococcus phage IC1	1313.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12677	1225806	Streptococcus phage JX01	1311.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12678	1448274	Streptococcus phage K13	1313.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12679	1225805	Streptococcus phage LYGO9	1311.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12680	372457	Streptococcus phage M102	1309.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12681	1587907	Streptococcus phage M102AD	1301.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae				
12682	1587907	Streptococcus phage M102AD	1309.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12683	120574	Streptococcus phage MM1	1301.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae				
12684	341698	Streptococcus phage MM1 1998	1313.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12685	403905	Streptococcus phage P9	1336.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus	 streptococcus dysgalactiae group		
12686	644007	Streptococcus phage PH10	1301.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae				
12687	644007	Streptococcus phage PH10	1303.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12688	537874	Streptococcus phage PH15	1302.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12689	1289595	Streptococcus phage phi20c	1307.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12690	1289596	Streptococcus phage phi30c	1307.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
12691	423476	Streptococcus phage phi3396	1301.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae				
12692	423476	Streptococcus phage phi3396	119602.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus	 streptococcus dysgalactiae group	 streptococcus dysgalactiae	
12693	1289597	Streptococcus phage phi5218	1307.0	bacteria	 firmicutes	 bacilli	 lactobacillales	 streptococcaceae	 streptococcus			
