#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
"E.coli and Shigella","AZ-TG98759",,"PDT000293158.2","2018-03-07T18:54:09Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN08640416",,"blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000202007.2","2017-04-14T20:03:09Z","Germany",,"environmental/other",,"PDS000039843.10",33,30,"SAMEA3716478",,"aac(3)-IIa,aac(6')-Ib,aac(6')-Ib-cr,blaCTX-M-15,blaEC-5,blaOXA-1","PDG000000004.1583"
"E.coli and Shigella","FMC_UTI_02903",,"PDT000397924.1","2018-10-27T07:29:36Z","USA",,"environmental/other",,"PDS000039843.10",31,29,"SAMN07677106",,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,mph(A),sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","EuSCAPE_FR061",,"PDT000426978.1","2018-12-30T03:52:05Z",,,"environmental/other",,"PDS000039843.10",33,25,"SAMEA3500046",,"aac(3)-IIa,aac(6')-Ib-cr5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","EuSCAPE_EE020",,"PDT000427003.1","2018-12-30T03:52:10Z",,,"environmental/other",,"PDS000039843.10",26,26,"SAMEA3499924",,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,mph(A),sul2","PDG000000004.1583"
"E.coli and Shigella","WU45",,"PDT000433333.1","2019-01-10T19:53:28Z","USA: Saint Louis, Missouri","de-identified patient sample","environmental/other",,"PDS000039843.10",30,34,"SAMN03074795",,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,mph(A),sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000444989.1","2019-01-19T20:53:14Z",,,"environmental/other",,"PDS000039843.10",30,34,"SAMEA104458008",,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaOXA-48,blaTEM-1,mph(A),sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000534929.1","2019-07-01T16:32:01Z",,,"environmental/other",,"PDS000039843.10",29,39,"SAMEA4469964",,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000534958.1","2019-07-01T16:32:05Z",,,"environmental/other",,"PDS000039843.10",33,37,"SAMEA4469993",,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,mph(A),sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000535191.1","2019-07-01T16:32:44Z",,,"environmental/other",,"PDS000039843.10",28,30,"SAMEA4470228",,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,mph(A),sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000535244.1","2019-07-01T16:32:52Z",,,"environmental/other",,"PDS000039843.10",26,30,"SAMEA4470281",,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,mph(A),sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","EC16_ST1193C",,"PDT000587998.1","2019-09-16T14:34:49Z",,"Blood culture","environmental/other",,"PDS000039843.10",36,40,"SAMN10187580","GCA_008385535.1",,"PDG000000004.1583"
"E.coli and Shigella",,"enteroinvasief","PDT000610875.1","2019-10-17T16:15:08Z","not provided",,"environmental/other",,"PDS000008627.31",13,3,"SAMEA5615504","GCA_902505055.1","aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA1,sat2,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS1505186","O121","PDT000098153.2","2015-12-16T14:26:18Z","USA:MN","product-raw-intact-beef","environmental/other",,"PDS000033761.8",,13,"SAMN04338405",,"blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000610645.1","2019-10-17T12:58:45Z","not provided",,"environmental/other",,"PDS000020258.27",1,2,"SAMEA5614302","GCA_902502655.1","aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaOXA-1,catA1,dfrA1,sat2,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS1503263","O103","PDT000077010.2","2015-07-28T22:10:10Z","USA:WA","Animal-Calf","environmental/other",,"PDS000035117.12",34,20,"SAMN03940980",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","JWC-3224",,"PDT000336252.1","2018-06-26T02:03:41Z","USA:OR","Beef cattle feces (Bos taurus)","environmental/other",,"PDS000035117.12",1,11,"SAMN09486703",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","JWC-3218",,"PDT000336561.1","2018-06-26T07:02:56Z","USA:OR","Beef cattle feces (Bos taurus)","environmental/other",,"PDS000035117.12",2,13,"SAMN09487224",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","JWC-3216",,"PDT000336564.1","2018-06-26T07:02:57Z","USA:OR","Beef cattle feces (Bos taurus)","environmental/other",,"PDS000035117.12",2,13,"SAMN09487236",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","JWC-3222",,"PDT000336569.1","2018-06-26T09:05:42Z","USA:OR","Beef cattle feces (Bos taurus)","environmental/other",,"PDS000035117.12",2,13,"SAMN09487267",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","JWC-3219",,"PDT000336570.1","2018-06-26T09:05:42Z","USA:OR","Beef cattle feces (Bos taurus)","environmental/other",,"PDS000035117.12",1,12,"SAMN09487400",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","JWC-3220",,"PDT000336572.1","2018-06-26T11:06:34Z","USA:OR","Beef cattle feces (Bos taurus)","environmental/other",,"PDS000035117.12",1,12,"SAMN09487418",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","JWC-3267",,"PDT000353302.1","2018-07-23T16:44:09Z","USA:OR","Beef cattle feces (Bos taurus)","environmental/other",,"PDS000035117.12",7,18,"SAMN09703969",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","JWC-3268",,"PDT000353306.1","2018-07-23T16:44:09Z","USA:OR","Beef cattle feces (Bos taurus)","environmental/other",,"PDS000035117.12",2,13,"SAMN09703970",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","OSF095406",,"PDT000532160.1","2019-06-24T16:51:44Z","USA:WA","boneless beef","environmental/other",,"PDS000035117.12",36,11,"SAMN12127197",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","FSIS11925809",,"PDT000620264.1","2019-10-29T21:41:37Z","USA:OR","product-raw-intact-beef","environmental/other",,"PDS000035117.12",36,31,"SAMN13153492",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","OSF061694",,"PDT000193536.2","2017-03-16T17:41:01Z","USA:OR","soy nut butter","environmental/other",,"PDS000033499.1",0,0,"SAMN06555531",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","OSF061693",,"PDT000193539.2","2017-03-16T17:41:01Z","USA:OR","soy nut butter","environmental/other",,"PDS000033499.1",2,2,"SAMN06555532",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703014-013-P1A2",,"PDT000193672.2","2017-03-17T22:21:31Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",0,0,"SAMN06602509",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703014-015-P1C1",,"PDT000193679.2","2017-03-18T00:21:20Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",0,0,"SAMN06602507",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703014-017-P1C1",,"PDT000193688.2","2017-03-18T00:21:21Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",0,0,"SAMN06602505",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703014-001-P1A1",,"PDT000193690.2","2017-03-18T00:21:22Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",1,1,"SAMN06602506",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703016-025-D1-2",,"PDT000193694.2","2017-03-18T00:21:23Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",0,0,"SAMN06602503",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703016-026-D1-3",,"PDT000193706.2","2017-03-18T00:21:25Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",1,1,"SAMN06602502",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703016-030-D3-2",,"PDT000193714.2","2017-03-18T00:21:27Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",0,0,"SAMN06602501",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703016-031-D3-3",,"PDT000193718.2","2017-03-18T00:21:27Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",2,2,"SAMN06602500",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703016-021-C1-3",,"PDT000193719.2","2017-03-18T00:21:28Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",0,0,"SAMN06602504",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703014-013-P1A1",,"PDT000193720.2","2017-03-18T00:21:28Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",1,1,"SAMN06602510",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703014-014-P1B1",,"PDT000193724.2","2017-03-18T00:21:28Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",1,1,"SAMN06602508",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CDPHFDLB-F1703020-001-A1",,"PDT000193727.2","2017-03-18T00:21:29Z","USA:CA","Soy Nut Butter","environmental/other",,"PDS000033499.1",1,1,"SAMN06602499",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","WAPHLECOA00011",,"PDT000193735.2","2017-03-18T00:21:30Z","USA:WA","Soy nut butter","environmental/other",,"PDS000033499.1",0,0,"SAMN06560503",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","CFSAN062556",,"PDT000206138.2","2017-05-01T02:12:27Z","USA:OR","soy nut butter","environmental/other",,"PDS000033499.1",7,7,"SAMN06672301",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","OSF045080",,"PDT000103600.2","2016-01-28T23:22:03Z","USA:CA","Spinach","environmental/other",,"PDS000003657.34",,10,"SAMN04422321",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","VRES0552",,"PDT000346112.1","2018-07-07T00:53:41Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",3,,"SAMEA3485085","GCA_900482315.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0668",,"PDT000346124.1","2018-07-07T01:04:51Z","United Kingdom","meat","environmental/other","Meleagris gallopavo","PDS000024069.2",12,,"SAMEA3485098","GCA_900482175.1","aadA1,blaCTX-M-1,blaEC,qacG2,tet(A),tet(M)","PDG000000004.1583"
"E.coli and Shigella","VRES0560",,"PDT000346140.1","2018-07-07T01:16:51Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",1,,"SAMEA3485116","GCA_900482545.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0559",,"PDT000346156.1","2018-07-07T01:30:14Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",2,,"SAMEA3751409","GCA_900481785.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0527",,"PDT000346170.1","2018-07-07T01:43:52Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",2,,"SAMEA3752312","GCA_900481255.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0531",,"PDT000346171.1","2018-07-07T01:44:34Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",2,,"SAMEA3752313","GCA_900481305.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0533",,"PDT000346172.1","2018-07-07T01:45:31Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",3,,"SAMEA3752314","GCA_900481175.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0580",,"PDT000346177.1","2018-07-07T01:49:54Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",7,,"SAMEA3752319","GCA_900481605.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0563",,"PDT000346178.1","2018-07-07T01:51:08Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",1,,"SAMEA3752320","GCA_900481805.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0568",,"PDT000346179.1","2018-07-07T01:52:17Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",0,,"SAMEA3752321","GCA_900481645.1","aadA1,blaCTX-M-1,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0571",,"PDT000346180.1","2018-07-07T01:52:49Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",3,,"SAMEA3752322","GCA_900481765.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0529",,"PDT000346194.1","2018-07-07T02:07:18Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",2,,"SAMEA3752613","GCA_900481115.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0532",,"PDT000346195.1","2018-07-07T02:08:02Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",3,,"SAMEA3752614","GCA_900481315.1","aadA1,blaCTX-M-1,blaEC,blaTEM-1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0536",,"PDT000346196.1","2018-07-07T02:09:10Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",2,,"SAMEA3752615","GCA_900481355.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0541",,"PDT000346197.1","2018-07-07T02:09:47Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",9,,"SAMEA3752616","GCA_900481285.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0540",,"PDT000346199.1","2018-07-07T02:11:53Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",0,,"SAMEA3752618","GCA_900481635.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0567",,"PDT000346201.1","2018-07-07T02:13:31Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",3,,"SAMEA3752621","GCA_900481675.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0570",,"PDT000346202.1","2018-07-07T02:14:06Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",0,,"SAMEA3752622","GCA_900481715.1","aadA1,blaCTX-M-1,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0574",,"PDT000346203.1","2018-07-07T02:14:50Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",2,,"SAMEA3752623","GCA_900481755.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0523",,"PDT000346209.1","2018-07-07T02:19:40Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",1,,"SAMEA3752694","GCA_900481205.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0557",,"PDT000346217.1","2018-07-07T02:28:07Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",0,,"SAMEA3752745","GCA_900481955.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0584",,"PDT000346218.1","2018-07-07T02:29:22Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",1,,"SAMEA3752746","GCA_900481745.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0573",,"PDT000346219.1","2018-07-07T02:30:02Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",0,,"SAMEA3752749","GCA_900481855.1","aadA1,blaCTX-M-1,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0550",,"PDT000346233.1","2018-07-07T02:42:15Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",1,,"SAMEA3753158","GCA_900481425.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0558",,"PDT000346235.1","2018-07-07T02:43:28Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",0,,"SAMEA3753160","GCA_900481595.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0585",,"PDT000346236.1","2018-07-07T02:44:36Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",4,,"SAMEA3753161","GCA_900481815.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0581",,"PDT000346241.1","2018-07-07T02:49:36Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",3,,"SAMEA3753385","GCA_900481135.1","aadA1,blaCTX-M-1,blaEC,blaTEM-1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0524",,"PDT000346246.1","2018-07-07T02:54:21Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",1,,"SAMEA3753393","GCA_900481415.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0528",,"PDT000346247.1","2018-07-07T02:55:03Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",2,,"SAMEA3753394","GCA_900481405.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0535",,"PDT000346249.1","2018-07-07T02:56:15Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",2,,"SAMEA3753396","GCA_900481375.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0561",,"PDT000346254.1","2018-07-07T02:59:41Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",1,,"SAMEA3753401","GCA_900481585.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0569",,"PDT000346255.1","2018-07-07T03:00:33Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",4,,"SAMEA3753403","GCA_900481705.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0572",,"PDT000346256.1","2018-07-07T03:02:22Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",1,,"SAMEA3753404","GCA_900481775.1","aadA1,blaCTX-M-1,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0564",,"PDT000346457.1","2018-07-07T09:12:55Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",0,,"SAMEA3753402","GCA_900490355.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0562",,"PDT000369039.1","2018-08-25T17:20:37Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",1,,"SAMEA3752620","GCA_900481535.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","VRES0586",,"PDT000369040.1","2018-08-25T17:21:13Z","United Kingdom","feces","environmental/other","Meleagris gallopavo","PDS000024069.2",2,,"SAMEA3753164","GCA_900481795.1","aadA1,blaCTX-M-1,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000361020.1","2018-08-09T04:55:16Z","France","Rectal swab","environmental/other",,"PDS000011042.15",18,17,"SAMEA4811113","GCA_900499545.1","aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-27,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362500.1","2018-08-09T07:13:07Z","France","Rectal swab","environmental/other",,"PDS000011042.15",27,26,"SAMEA4811186","GCA_900500195.1","blaCTX-M-27,blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000535312.1","2019-07-01T16:33:02Z",,,"environmental/other",,"PDS000011042.15",18,5,"SAMEA4470349",,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-27,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","ECOL-19-VL-NY-GA-0004",,"PDT000582881.1","2019-09-09T15:28:49Z","USA:FL","Urine (Canis lupus familiaris)","environmental/other",,"PDS000011042.15",25,24,"SAMN12715618",,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-27,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","PB182",,"PDT000181824.2","2017-01-27T23:33:46Z",,,"environmental/other",,"PDS000034893.5",2,3,"SAMEA3545786",,"aac(3)-II,aadA5,aph(3'')-Ib,aph(6)-Id,bla,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","W2-3-ERG13",,"PDT000181835.2","2017-01-27T23:33:48Z",,,"environmental/other",,"PDS000034893.5",2,3,"SAMEA3545797",,"aac(3)-II,aadA5,aph(3'')-Ib,aph(6)-Id,bla,blaEC,blaTEM-1,dfrA17,erm(B),mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","PB55",,"PDT000181839.2","2017-01-27T23:33:49Z",,,"environmental/other",,"PDS000034893.5",3,4,"SAMEA3545801",,"aac(3)-II,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000534866.1","2019-07-01T16:31:51Z",,,"environmental/other",,"PDS000034893.5",13,25,"SAMEA4469899",,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000534920.1","2019-07-01T16:32:00Z",,,"environmental/other",,"PDS000034893.5",17,18,"SAMEA4469955",,"aac(3)-IId,blaCTX-M-14,blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000534924.1","2019-07-01T16:32:00Z",,,"environmental/other",,"PDS000034893.5",25,28,"SAMEA4469959",,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000534944.1","2019-07-01T16:32:03Z",,,"environmental/other",,"PDS000034893.5",36,21,"SAMEA4469979",,"aac(3)-IId,blaCTX-M-14,blaEC,blaTEM-1,erm(B)","PDG000000004.1583"
